"gene","logFC","logCPM","F","PValue","FDR","pct_tumor_cells_descriptive","pct_normal_cells_descriptive","experimental_unit","is_cell_cycle_like"
"PGK1",1.72214723571819,8.13642283798886,70.8212832429572,1.27251680586239e-06,0.000108266483586174,0.894134225823498,0.428863868986694,"paired_patient_pseudobulk",FALSE
"RP11-747D18.1",-5.61366558300978,1.26225379421171,53.3835283567149,1.27832715559579e-06,0.000108266483586174,0.0026422406200458,0.0593654042988741,"paired_patient_pseudobulk",FALSE
"STX2",3.28943741520231,1.99564949289518,45.5631322426752,1.28856666951225e-06,0.000108396317806943,0.0887792848335388,0.00511770726714432,"paired_patient_pseudobulk",FALSE
"AJUBA",3.59717234225219,2.6813012592111,46.6934545004396,1.30106974581035e-06,0.000108711711067066,0.134401972872996,0.00716479017400205,"paired_patient_pseudobulk",FALSE
"CAPN13",-3.63860150158851,1.6701837439975,61.5887172861163,1.31550775353903e-06,0.000108711711067066,0.0102166637308438,0.0747185261003071,"paired_patient_pseudobulk",FALSE
"TPH1",-6.26341502706999,3.13620687738337,74.5890989841477,1.31851151575317e-06,0.000108711711067066,0.00387528624273384,0.0122824974411464,"paired_patient_pseudobulk",FALSE
"DPF3",-4.79955748508478,0.875303078441535,53.1735846304684,1.32732402554881e-06,0.000108718316566334,0.00387528624273384,0.0501535312180143,"paired_patient_pseudobulk",FALSE
"CDKN2A",2.78339910304731,3.63483643915097,55.374542131478,1.3558239503586e-06,0.000109427972806495,0.168222652809583,0.0214943705220061,"paired_patient_pseudobulk",FALSE
"ST6GALNAC1",-2.39257366023472,5.94611263912908,69.9837210508405,1.36030655125563e-06,0.000109427972806495,0.216135282719746,0.379733879222108,"paired_patient_pseudobulk",FALSE
"TMEM74B",4.3280194870517,2.40066933741583,53.5365144046291,1.36235628795234e-06,0.000109427972806495,0.1384534084904,0.00307062436028659,"paired_patient_pseudobulk",FALSE
"MTSS1",-2.69187858457988,2.93379451327361,64.3750300157522,1.39286175196751e-06,0.000111161082128176,0.0465034349128061,0.127942681678608,"paired_patient_pseudobulk",FALSE
"ITM2C",-2.57980507246377,9.02720933512833,69.4537753969452,1.41235081422197e-06,0.000111292213745078,0.674123656861018,0.863868986693961,"paired_patient_pseudobulk",FALSE
"POMP",1.28285026850661,8.74255078512841,69.46166704754,1.41238311419456e-06,0.000111292213745078,0.936233926369561,0.62128966223132,"paired_patient_pseudobulk",FALSE
"PSMD14",1.38941817201696,6.11106261777588,69.2332650307901,1.4450430545576e-06,0.000113149597668189,0.686277963713229,0.24360286591607,"paired_patient_pseudobulk",FALSE
"CCAT1",4.5794353429611,2.37320235723818,56.4968897904718,1.48503258910783e-06,0.000115554098339953,0.134049674123657,0.00307062436028659,"paired_patient_pseudobulk",FALSE
"SULT1A2",-4.02662884274091,3.01640955870207,68.3797424136338,1.51589310799799e-06,0.000117222790028416,0.0184956843403206,0.123848515864893,"paired_patient_pseudobulk",FALSE
"LPCAT1",3.31715160502607,2.98866376923637,43.0065788116108,1.59348388746297e-06,0.000122462187647617,0.169279549057601,0.00921187308085977,"paired_patient_pseudobulk",FALSE
"SSBP2",-3.69375345150652,1.31774072573154,60.2688820453845,1.60794394676065e-06,0.000122815350534786,0.0116258587282015,0.0593654042988741,"paired_patient_pseudobulk",FALSE
"MET",1.9521634316301,4.57800203424591,59.9129486845129,1.61880723770818e-06,0.000122891159204066,0.417650167341906,0.0767656090071648,"paired_patient_pseudobulk",FALSE
"CDC25B",2.38552395642173,4.82410591526606,58.513994603185,1.67289040387889e-06,0.000126227185019953,0.427338382948741,0.0522006141248721,"paired_patient_pseudobulk",TRUE
"SLC9A2",-2.6240805515721,4.12805259230652,67.3514951677552,1.70081148638846e-06,0.000127560861479135,0.0840232517174564,0.209825997952917,"paired_patient_pseudobulk",FALSE
"DRAIC",-3.51056714089702,0.5629413213594,57.1235883060724,1.71587286845042e-06,0.000127919863546154,0.00686982561211908,0.0307062436028659,"paired_patient_pseudobulk",FALSE
"TPSG1",-3.68186443774885,3.14371075196231,57.4881304741928,1.73897857597199e-06,0.000128870733755067,0.0112735599788621,0.0941658137154555,"paired_patient_pseudobulk",FALSE
"CHPF",2.19797032375909,5.07873526445914,61.435805319656,1.74998094868879e-06,0.000128918714859026,0.494803593447243,0.0921187308085978,"paired_patient_pseudobulk",FALSE
"PHGR1",-3.89274795778171,11.9602725574881,66.5743688977336,1.7849698399724e-06,0.00013022185697104,0.821032235335565,0.984646878198567,"paired_patient_pseudobulk",FALSE
"STAT1",1.82702272583293,5.05222370581634,65.1067952194153,1.78858936080705e-06,0.00013022185697104,0.462568257882685,0.104401228249744,"paired_patient_pseudobulk",FALSE
"TLE4",-2.26393024620563,4.71028864452057,66.3137154150956,1.84474150714604e-06,0.000133529254441675,0.162057424696142,0.293756397134084,"paired_patient_pseudobulk",FALSE
"PDK4",-2.69863789317789,4.96790955107917,65.7168193780871,1.93625467666243e-06,0.000137261145226161,0.104985027303153,0.238485158648925,"paired_patient_pseudobulk",FALSE
"MALSU1",1.57120628755832,5.63987771554466,64.6851672220464,1.93927857186987e-06,0.000137261145226161,0.584287475779461,0.176049129989765,"paired_patient_pseudobulk",FALSE
"LGALS4",-1.615259076527,10.8356762677094,65.5616677531714,1.94219248558532e-06,0.000137261145226161,0.937643121366919,0.944728761514841,"paired_patient_pseudobulk",FALSE
"GNPDA1",2.51330587063814,4.07442176251321,57.0983369973933,1.9484742524746e-06,0.000137261145226161,0.346133521226,0.0440122824974411,"paired_patient_pseudobulk",FALSE
"IGF2",14.5797441888066,7.22962719209944,318.442510504504,1.95142351044421e-06,0.000137261145226161,0.331689272503083,0,"paired_patient_pseudobulk",FALSE
"BEST2",-4.67211419103511,0.903821444075742,51.2567863945779,1.96249598212833e-06,0.000137264466165717,0.00299453936938524,0.0368474923234391,"paired_patient_pseudobulk",FALSE
"ARHGAP29",4.77517331246774,3.15344880007035,53.9585464640142,1.98047320959535e-06,0.000137747996980235,0.153954553461335,0.00409416581371546,"paired_patient_pseudobulk",FALSE
"BMP7",6.04114243410745,3.33699720357572,63.0726029301798,1.99605614658265e-06,0.000138060550138633,0.158182138453408,0.00204708290685773,"paired_patient_pseudobulk",FALSE
"PARP14",1.86067208928978,4.31579278809941,61.5088700779969,2.03017571468756e-06,0.000139644683137349,0.339263695613881,0.0644831115660184,"paired_patient_pseudobulk",FALSE
"SFTA2",5.93599559847677,3.04583181122561,90.4736730280451,2.05627542277333e-06,0.000140662796777626,0.102695085432447,0.00102354145342886,"paired_patient_pseudobulk",FALSE
"ELFN1-AS1",4.30067117449923,3.71644065264735,45.1800748670897,2.10726958548711e-06,0.000143363422619205,0.260348775761846,0.00818833162743091,"paired_patient_pseudobulk",FALSE
"VSNL1",2.63374223817088,4.49712683164857,56.9361638648049,2.1495540137644e-06,0.000145230237891817,0.408138101109741,0.0491299897645855,"paired_patient_pseudobulk",FALSE
"BAG2",4.15709366670947,3.51265649945343,45.8949872792341,2.15803967951697e-06,0.000145230237891817,0.225295050202572,0.00818833162743091,"paired_patient_pseudobulk",FALSE
"METTL7A",-3.89140878002579,4.35519150250784,64.4802668939873,2.17516381750918e-06,0.000145595642623598,0.0509071692795491,0.218014329580348,"paired_patient_pseudobulk",FALSE
"CNN2",1.43879763484491,5.57491961907945,63.9858799255125,2.19552484774641e-06,0.000146172643606646,0.577593799542012,0.172978505629478,"paired_patient_pseudobulk",FALSE
"LINC00152",2.44638452856134,5.23465761624042,57.4980396875311,2.28954981369257e-06,0.000151621782874854,0.50308261405672,0.0798362333674514,"paired_patient_pseudobulk",FALSE
"AC013461.1",2.13473995061303,5.29221404536751,61.7804116357936,2.32314678349408e-06,0.000153032684944451,0.529681169631848,0.102354145342886,"paired_patient_pseudobulk",FALSE
"TIMP1",3.1731602762698,7.83337844065715,62.8330922170795,2.39170967553772e-06,0.000156719923476024,0.860841994010921,0.219037871033777,"paired_patient_pseudobulk",FALSE
"AC021218.2",4.02746630579831,3.41699707475391,50.200350539195,2.43004020787972e-06,0.000158397908838233,0.25805883389114,0.0102354145342886,"paired_patient_pseudobulk",FALSE
"PSMD7",1.25516978531432,6.82638978693813,62.8550160133312,2.4718727337378e-06,0.000158709919399967,0.757266161705126,0.341862845445241,"paired_patient_pseudobulk",FALSE
"DTD1",1.95009697533205,5.80654119116844,61.7992032256424,2.4769815860484e-06,0.000158709919399967,0.644530561916505,0.166837256908905,"paired_patient_pseudobulk",FALSE
"PDE4C",-1.88085255663234,5.51247058295747,62.793320738665,2.48480355859588e-06,0.000158709919399967,0.295930949445129,0.352098259979529,"paired_patient_pseudobulk",FALSE
"GRIN2B",4.54606352960372,2.71950658287046,47.5365520274862,2.49753880342751e-06,0.000158709919399967,0.158005989078739,0.00307062436028659,"paired_patient_pseudobulk",FALSE
"ZNF814",-2.42516959210223,1.95354997535521,57.0459110928803,2.49856579938904e-06,0.000158709919399967,0.0283600493218249,0.0624360286591607,"paired_patient_pseudobulk",FALSE
"ASPG",-5.36702682434465,0.726538104587414,47.5482069333416,2.53027168213381e-06,0.00015990803270338,0.00228994187070636,0.04503582395087,"paired_patient_pseudobulk",FALSE
"SAMD13",-2.77870332246411,3.3176670715273,61.3107281794552,2.55524077171393e-06,0.00016067044246383,0.0546063061476132,0.156601842374616,"paired_patient_pseudobulk",FALSE
"EPB41L3",-3.919728385154,1.00207504355604,55.1239000846245,2.60924073523929e-06,0.000163241442983564,0.00845516998414656,0.0470829068577277,"paired_patient_pseudobulk",FALSE
"C6orf223",4.91596051341171,2.81843882108457,46.7411748095547,2.64234609390723e-06,0.000164486044345725,0.154835300334684,0.00307062436028659,"paired_patient_pseudobulk",FALSE
"S100A2",4.00692598417687,3.90871572769559,52.03265263207,2.72553611817151e-06,0.000168820520752414,0.234630967060067,0.0122824974411464,"paired_patient_pseudobulk",FALSE
"CCDC85B",1.76816283690077,6.45505781762743,61.5918055060444,2.76677214677601e-06,0.000170526303105749,0.747049497974282,0.212896622313204,"paired_patient_pseudobulk",FALSE
"CCL4L2",3.0209469910098,3.55397319184205,47.425561786056,2.97647598962736e-06,0.000182547419068279,0.174916329047032,0.0143295803480041,"paired_patient_pseudobulk",FALSE
"RP11-54H7.4",3.26238340174483,3.60021236122642,48.9020617234404,3.04491482979124e-06,0.000185829360935789,0.276202219482121,0.0143295803480041,"paired_patient_pseudobulk",FALSE
"IGHA2",-6.63963225306884,8.18930010208974,60.3948214709269,3.11528177015231e-06,0.000189196380675103,0.109564911044566,0.665301944728761,"paired_patient_pseudobulk",FALSE
"AL928768.3",-5.40390148033338,2.11722674008177,50.494724439696,3.30396386426685e-06,0.000199681311214186,0.00457988374141272,0.0808597748208802,"paired_patient_pseudobulk",FALSE
"NXPE4",-5.89283946156197,5.30011008960978,55.3742975946636,3.34224995558879e-06,0.000201019381386862,0.0246609124537608,0.331627430910952,"paired_patient_pseudobulk",FALSE
"AGT",5.65739044816321,2.94403047683501,65.8168648003405,3.42968317874264e-06,0.000205286324881471,0.185309142152545,0.00204708290685773,"paired_patient_pseudobulk",FALSE
"GUCA2A",-7.57789627771313,10.2084493358733,58.9673048996992,3.48345327605401e-06,0.000206593576347321,0.0683459573718513,0.604912998976459,"paired_patient_pseudobulk",FALSE
"SNHG19",-1.48901163036461,5.33600139895487,58.9662167344454,3.48471092634035e-06,0.000206593576347321,0.321648758146909,0.273285568065507,"paired_patient_pseudobulk",FALSE
"SEMA4A",-3.0191338479427,2.93011671549031,58.9030127448909,3.52893747068054e-06,0.000208224035592288,0.0281838999471552,0.110542476970317,"paired_patient_pseudobulk",FALSE
"CCDC167",1.31495709451187,5.27863258275315,57.2543489963384,3.57409168149447e-06,0.000209893591672671,0.542892372732077,0.149437052200614,"paired_patient_pseudobulk",FALSE
"IGHA1",-5.85776211936155,10.2408861214627,58.2110945277443,3.71312572131931e-06,0.000216037800455145,0.410075744231108,0.969293756397134,"paired_patient_pseudobulk",FALSE
"RBCK1",1.87567091524867,7.51275023278817,58.3151883816782,3.71342082710049e-06,0.000216037800455145,0.833891139686454,0.379733879222108,"paired_patient_pseudobulk",FALSE
"SAA1",5.38530075489229,4.73458787379092,48.0548413960243,3.82203244410329e-06,0.000221322343856214,0.176853972168399,0.00409416581371546,"paired_patient_pseudobulk",FALSE
"PRDX1",1.16211458346339,8.76715978363515,57.7762284765291,3.86830188475383e-06,0.000221682350803137,0.928483353884094,0.570112589559877,"paired_patient_pseudobulk",FALSE
"PTGER4",-2.03853220100336,4.50362712750045,57.9002182376819,3.87274036091556e-06,0.000221682350803137,0.166637308437555,0.201637666325486,"paired_patient_pseudobulk",FALSE
"CDKN2B-AS1",-5.93503687060724,4.312310900372,56.2627833346049,3.88166686546859e-06,0.000221682350803137,0.00951206623216488,0.211873080859775,"paired_patient_pseudobulk",FALSE
"PDCD4",-1.96388303713072,6.26122506935699,57.6246238441789,3.93647588520596e-06,0.00022286903125277,0.384710234278668,0.492323439099283,"paired_patient_pseudobulk",FALSE
"PADI2",-4.29689305762185,4.08555189118652,57.8870094380681,3.94403286064826e-06,0.00022286903125277,0.0336445305619165,0.221084953940635,"paired_patient_pseudobulk",FALSE
"REG3A",11.2808351956277,5.8540424910655,250.183000386169,3.97704395433979e-06,0.00022286903125277,0.0829663554694381,0,"paired_patient_pseudobulk",FALSE
"C16orf13",1.2172646116272,6.86994223636223,57.5635217447585,3.97705409669319e-06,0.00022286903125277,0.825083670952968,0.353121801432958,"paired_patient_pseudobulk",FALSE
"KLK10",11.5570038834063,4.84086234053707,249.86531618328,3.99195132284078e-06,0.00022286903125277,0.235687863308085,0,"paired_patient_pseudobulk",FALSE
"SLC22A23",-1.83318872677404,3.21478663862345,55.0531361044624,4.15528990021914e-06,0.000230952496686287,0.0752157829839704,0.12589559877175,"paired_patient_pseudobulk",FALSE
"LARP6",4.56581426416093,3.35119358982629,42.0221518521125,4.18513891125475e-06,0.000231577686422763,0.209970054606306,0.00511770726714432,"paired_patient_pseudobulk",FALSE
"PLXNA2",-2.32699149522832,4.37410608984021,56.7308464291658,4.28722240499431e-06,0.00023484967118999,0.102518936057777,0.245649948822927,"paired_patient_pseudobulk",FALSE
"PSAT1",4.20490629360661,4.88442672388231,43.9020075763847,4.30808763356018e-06,0.00023484967118999,0.425400739827374,0.0184237461617195,"paired_patient_pseudobulk",FALSE
"ACVRL1",-2.90509094230466,3.8048942711261,56.897838041701,4.3163424271675e-06,0.00023484967118999,0.0706358992425577,0.199590583418628,"paired_patient_pseudobulk",FALSE
"DENND2A",-4.24798529648003,3.77183553022906,56.9555328430392,4.32838981390009e-06,0.00023484967118999,0.0288884974458341,0.207778915046059,"paired_patient_pseudobulk",FALSE
"PIGZ",-1.99808325833965,4.95711484951713,56.6797243998243,4.33858830310825e-06,0.00023484967118999,0.214373788973049,0.31525076765609,"paired_patient_pseudobulk",FALSE
"MYADM",-1.62403874093314,6.73863984817328,56.3446659239476,4.43686870936538e-06,0.000239129936933329,0.499383477188656,0.44114636642784,"paired_patient_pseudobulk",FALSE
"NR3C2",-2.61840585689845,3.2190189204466,55.991697946864,4.61378133185588e-06,0.000247593006817266,0.0537255592742646,0.143295803480041,"paired_patient_pseudobulk",FALSE
"PSMB2",1.08716513237166,7.05937579297791,55.8088870647052,4.6747687974548e-06,0.000249488078099334,0.782983970406905,0.353121801432958,"paired_patient_pseudobulk",FALSE
"PLS3",1.78800825731414,4.0995650771413,50.8005245385993,4.68917351608387e-06,0.000249488078099334,0.304914567553285,0.0634595701125896,"paired_patient_pseudobulk",FALSE
"TMEM206",2.74028941681597,2.62545012075611,39.9155451877886,4.74919181871961e-06,0.000251606119757699,0.160119781574775,0.0112589559877175,"paired_patient_pseudobulk",FALSE
"ATG16L2",-2.59220018435034,3.25283553430329,55.750517352683,4.77945514450495e-06,0.000252136510801215,0.0595384886383653,0.143295803480041,"paired_patient_pseudobulk",FALSE
"PRNP",1.87509736629041,4.85365598837075,52.1361565475006,4.97325091983261e-06,0.000260146644000225,0.455698432270565,0.100307062436029,"paired_patient_pseudobulk",FALSE
"NQO1",2.49769018733106,6.79133401841127,54.3186396583044,4.97937275252506e-06,0.000260146644000225,0.762022194821208,0.194472876151484,"paired_patient_pseudobulk",FALSE
"SSUH2",3.61265883441727,2.30384058816024,44.264290624535,4.99397975229347e-06,0.000260146644000225,0.0923022723269332,0.00511770726714432,"paired_patient_pseudobulk",FALSE
"OAS2",6.57199586037748,2.86622314281823,89.3542507552005,5.08478851672311e-06,0.00026354175261917,0.0988197991897129,0.00102354145342886,"paired_patient_pseudobulk",FALSE
"SLC26A2",-3.13666609242829,5.53523666167994,53.9283747377911,5.10149095431485e-06,0.00026354175261917,0.155187599084023,0.294779938587513,"paired_patient_pseudobulk",FALSE
"ABHD17B",-1.30203796425681,4.37465230383601,54.8115152286,5.17572883291329e-06,0.000266271999875084,0.203804826492866,0.205731832139202,"paired_patient_pseudobulk",FALSE
"ZBTB7C",-4.09197117095725,2.40473047241769,53.6302684379592,5.2645011505247e-06,0.000269724441662685,0.0250132112031002,0.0972364380757421,"paired_patient_pseudobulk",FALSE
"EFNA5",-4.76592281391757,0.667942432754505,46.2191045262486,5.41315755082885e-06,0.000276204145523849,0.00334683811872468,0.0440122824974411,"paired_patient_pseudobulk",FALSE
"AGTRAP",1.54510609348148,4.55467318246883,53.0826980323826,5.46542824820411e-06,0.000277594706965437,0.368856790558394,0.0941658137154555,"paired_patient_pseudobulk",FALSE
"HSD11B2",-2.59856178604996,5.97494004471865,54.1486883735344,5.48500384847369e-06,0.000277594706965437,0.28923727320768,0.425793244626407,"paired_patient_pseudobulk",FALSE
"FOXA1",-2.14667719036915,3.80866552221392,53.6906527732767,5.51601863455866e-06,0.000278034137652855,0.0963537079443368,0.160696008188332,"paired_patient_pseudobulk",FALSE
"XPOT",1.80050095839564,4.25631936802756,47.9861466996867,5.71110707398453e-06,0.000286321253804023,0.381715694909283,0.0685772773797339,"paired_patient_pseudobulk",FALSE
"BCL2",-2.92575975969664,2.3818172361892,52.9130346009554,5.72642507608047e-06,0.000286321253804023,0.0339968293112559,0.0910951893551689,"paired_patient_pseudobulk",FALSE
"MGAT5",2.14649232391011,3.90396632925053,44.2405745481644,5.7658294646074e-06,0.000287138307337448,0.251012858904351,0.0440122824974411,"paired_patient_pseudobulk",FALSE
"RAPGEFL1",-1.65119052670967,4.15300477490784,51.6246931932779,5.86688190140426e-06,0.000291006691922243,0.143385590981152,0.179119754350051,"paired_patient_pseudobulk",FALSE
"RP11-111M22.3",-1.3447041889708,3.94546208840828,53.465414224499,5.90114813609602e-06,0.000291051760203345,0.168927250308261,0.165813715455476,"paired_patient_pseudobulk",FALSE
"SPECC1",-1.81934271228628,3.76379348019846,53.3733991778627,5.91454580975473e-06,0.000291051760203345,0.115906288532676,0.176049129989765,"paired_patient_pseudobulk",FALSE
"DHDH",3.79841016379584,2.03794760540931,46.2378178030868,6.00221373013591e-06,0.000293630873160763,0.072925841113264,0.00307062436028659,"paired_patient_pseudobulk",FALSE
"AIFM2",1.21445178348896,4.28967198624494,48.9993220507062,6.01412631775056e-06,0.000293630873160763,0.322353355645587,0.0931422722620266,"paired_patient_pseudobulk",FALSE
"PLA2G16",3.62663010555959,5.60120558821989,46.640169249336,6.12376559107064e-06,0.00029781594378449,0.532323410251894,0.0655066530194473,"paired_patient_pseudobulk",FALSE
"SMIM14",-1.40165145703955,5.93412743730527,52.999295410162,6.18440717205291e-06,0.000299594822148089,0.40866654923375,0.440122824974411,"paired_patient_pseudobulk",FALSE
"CLDN8",-9.61983656726263,2.0478243087959,214.280436364138,6.27075316489544e-06,0.000302600298073443,0,0.0798362333674514,"paired_patient_pseudobulk",FALSE
"NQO2",2.0020731027669,4.73919048411602,46.8598360853087,6.55493268522099e-06,0.000314138085716936,0.422934648581998,0.0880245649948823,"paired_patient_pseudobulk",FALSE
"DESI1",1.34377367149668,5.26807247390462,51.8970474433651,6.56031343665891e-06,0.000314138085716936,0.520521402149022,0.157625383828045,"paired_patient_pseudobulk",FALSE
"BHLHE40",1.56509095038258,5.4640425325428,46.7887641771017,6.59206929561838e-06,0.000314449282492141,0.506077153426105,0.158648925281474,"paired_patient_pseudobulk",FALSE
