section,x,y,epithelial_target_score,nearest_fibroblast_ECM_score
"P1CRC",133.620829956098,-275.497652677545,-0.0927908827408626,-0.0595724714882148
"P1CRC",98.8613506426877,-248.544660162832,-0.00529784554815829,-0.0158485335735239
"P1CRC",118.439635843051,-290.645865953999,-0.158450897035525,-0.151814402187672
"P1CRC",110.198306934944,-301.912681752682,-0.158450897035525,-0.0793402105795551
"P1CRC",100.44685137372,-263.601300217067,0.0325540944677845,0.18292875659935
"P1CRC",113.037871690243,-235.359607519688,0.115280286569262,0.170933190023401
"P1CRC",157.832518123553,-296.681828306995,-0.0475857173470434,-0.02884297887229
"P1CRC",79.6947061067679,-268.094709205833,0.214660543392427,0.171356098888502
"P1CRC",191.258216260838,-255.316334287883,0.566987779217726,0.131009805329788
"P1CRC",191.482135802727,-310.555781083887,-0.0833865916619806,-0.0792151194544044
"P1CRC",40.9467076599901,-272.421705046627,-0.158450897035525,-0.235425747527479
"P1CRC",187.744415143041,-261.941994748411,0.208894160521604,0.0757540966863457
"P1CRC",125.473192841339,-250.269988762481,-0.158450897035525,0.0721297333795031
"P1CRC",179.580817837487,-264.825718367452,-0.0619022135544492,0.174710547788465
"P1CRC",101.308278387814,-250.539984167996,0.0557988817327931,0.36087958842036
"P1CRC",9.28578344635545,-257.087542851613,-0.0138746856487852,-0.21869954601372
"P1CRC",189.221178270523,-235.816266735448,0.412194251488357,0.0542645622750341
"P1CRC",180.451900062369,-277.163540487038,-0.158450897035525,0.142961516109202
"P1CRC",46.1948576285832,-264.826088092442,-0.158450897035525,-0.0231172155467842
"P1CRC",102.7351587128,-282.60979825274,-0.0962272648655576,-0.125148153623859
"P1CRC",60.7060281245434,-295.043563810716,0.0258132292804739,0.0837531995616644
"P1CRC",161.202888705332,-252.572749361866,-0.0183218800736188,0.294671563784814
"P1CRC",91.1367587463378,-283.735489677302,0.112943002909569,-0.000377403843227739
"P1CRC",83.7868676817909,-278.735788621902,0.096767537377401,0.16059502901389
"P1CRC",156.191193217488,-234.77157658784,0.0149918752003318,-0.0952673304460658
"P1CRC",71.6114682464281,-235.963552402845,-0.158450897035525,-0.382209923209834
"P1CRC",78.4705994783363,-240.712076268322,-0.158450897035525,-0.277538665087366
"P1CRC",53.0676438450642,-268.09521031451,-0.158450897035525,-0.292826843864114
"P1CRC",155.2326389048,-231.803572824407,0.535967974479917,0.0771756810808181
"P1CRC",25.8874430827471,-248.117296906421,-0.0940148356743423,0.0462432907564538
"P1CRC",184.391998700546,-277.693155432367,0.0890292765417748,-0.0373001004999921
"P1CRC",94.9749052031093,-268.729104516528,0.0346011370078807,-0.122239184349563
"P1CRC",7.37332036943389,-250.658722990171,-0.158450897035525,-0.134866971060505
"P1CRC",144.978025358473,-300.261769360677,0.221128114509991,-0.157340316027031
"P1CRC",106.900357510244,-258.975718362343,0.759465070187703,0.075229162660532
"P1CRC",162.647936470745,-282.670597985527,0.390201656608947,0.0510262314398882
"P1CRC",23.4144750572608,-222.449568859026,-0.158450897035525,-0.224076159532534
"P1CRC",64.5609659606039,-225.295132239206,-0.158450897035525,-0.278280878371158
"P1CRC",133.291178489485,-125.810221212446,-0.0525850099572773,-0.289895100216474
"P1CRC",179.30229629108,-294.661103001176,0.0266788396421814,0.219589127897001
"P1CRC",121.913504270471,-129.651225311672,-0.158450897035525,-0.165135885721676
"P1CRC",51.8633483624914,-212.108739376345,-0.158450897035525,-0.403965979775666
"P1CRC",178.26293245442,-273.937570366614,-0.00670619609231682,0.353265357108386
"P1CRC",186.986362161421,-263.907763497255,0.226583313722125,0.0757540966863457
"P1CRC",182.354720654756,-231.807306882221,-0.0902016636797886,0.173691756492008
"P1CRC",48.5352836614557,-251.7786713136,-0.158450897035525,-0.21058593851818
"P1CRC",115.693284511593,-294.319293277968,0.0594693900960613,0.00598575184044642
"P1CRC",111.52700289216,-265.183227076636,-0.105336548515327,8.75827616875283e-05
"P1CRC",72.9980479089022,-219.454818459055,-0.158450897035525,-0.322441658704189
"P1CRC",131.476047406946,-293.972109336511,0.150186143680031,0.293173210964926
"P1CRC",138.055770146547,-249.399826229092,-0.158450897035525,-0.0521343132945783
"P1CRC",179.242200787172,-274.686407542899,0.227285655808883,0.353265357108386
"P1CRC",174.979615642485,-282.291433113932,0.222784792907888,0.212019741131824
"P1CRC",150.904127878009,-299.33023514468,0.0788313954180501,-0.0855966240911962
"P1CRC",201.479633043958,-269.713426133625,0.0862113541900667,-0.0984748565131231
"P1CRC",106.46761060698,-278.945479731545,0.30730401250233,0.181504267718237
"P1CRC",111.802901250144,-235.594799957031,-0.158450897035525,0.158842240061557
"P1CRC",190.304466740363,-278.241005837145,0.562446539269873,-0.262211824079342
"P1CRC",105.107963411011,-266.110268816141,-0.158450897035525,-0.0992580685545269
"P1CRC",78.7680031139652,-155.886908132883,-0.0810944236087454,-0.251137953114776
