iteration,wald_z,HR_per_SD,mean_matching_distance,maximum_matching_distance,n_genes,unique_genes,genes,warning
3214,-0.298494159184018,0.970095650072002,0.295998327781395,1.14128991235409,21,21,"HOXB6;GPSM2;PTGER4;MLH1;SPATA18;AUTS2;TMEM106B;PPIB;KRT19;GATAD1;DDX3X;IPO5;RBM4;FLNB;IGFBP3;PDCD6P1;ACSL3;CEMIP;ZFPL1;TUBGCP3;CAV1",""
3215,-0.670309236093918,0.936642073757031,0.280835123014321,1.09360681292445,21,21,"VSIG2;RARRES1;AUTS2;KIF4A;REEP3;TMEM97;CXCL2;BEX3;SOX9;PPL;HES4;IMPA2;KIF21B;PQBP1;PBX1;GBP3;FEN1;AGR2;TMEM38A;FAT4;SLC44A3",""
3216,-1.2225245088192,0.884775946563977,0.259635131502916,0.715970943329156,21,21,"TMEM106B;SPAG1;ZBTB38;ARFGEF1;GIMAP8;TXNIP;PSMB9;SNHG29;TFF3;TGM2;MAP4K5;TMEM30B;PRSS16;LMNA;HLA-DMA;RBM6;FNIP2;AEBP1;HSPB2;ESM1;GALNT12",""
3217,-1.29496658135144,0.877973961781544,0.30382160626688,1.26919401011968,21,21,"FGGY;CHN2;HK2;GALNT1;CLEC4A;SEMA3C;C1QC;RNASE1;CDH11;TMEM30A;SLC29A1;GATA6;GGT7;BBLN;GPCPD1;IGHD;TOMM34;MGP;SIX2;LINS1;AXL",""
3218,-0.664241623447606,0.934559015211062,0.270313395628517,1.19706632742224,21,21,"PRRX1;PDCD6P1;TRAF5;LCP1;RASSF8;HNRNPDL;CES2;SERPINB6;CDC42;CTNNA1;NMNAT3;KRAS;UBE3B;MRPL52;PRSS2;ASPN;PSMB10;PPP1R14D;DBP;COLCA1;PAQR8",""
3219,-2.29650202715953,0.773250066034544,0.31619284347045,1.08395268053507,21,21,"PLAAT4;CMPK2;RTL8C;NAT1;LEPR;COL5A1;CD53;MT1G;HBA2;SNAP23;EIF4E;TFAM;FAM210A;MRPS26;PROS1;IGHD;CASP6;ANTXR1;ZSCAN25;IMMP1L;PRPS2",""
3220,-2.05596207802149,0.813090810679052,0.305504232731178,1.22884178744243,21,21,"SRPX2;ANXA13;LRATD2;MBNL3;IL7;RPL38;CEMIP;MMP12;SULF1;FZD6;DPH6;PAICS;QNG1;LITAF;PTGER4;SAMD12;PTPN11;PBK;ADRA2C;LINC00467;GADD45B",""
3221,-2.66099183967974,0.774378347175865,0.261737731578375,0.789525947552987,21,21,"PROX1;IL1RN;CDC20;NHSL1;SLC19A3;HEPH;MYL9;TCEAL9;HLA-DRA;NUDT5;ATL3;NQO2;GMPS;COMMD8;EGR1;RBM6;PCM1;CLIC5;UBE2Q1;MYLIP;CHURC1",""
3222,-1.14892587556539,0.907162579569943,0.285845747981687,0.76853144716263,21,21,"ANP32E;HSPA2;SET;SYTL2;GRB14;GPRC5A;HBB;CKS2;CDH17;PPL;IL2RB;LAMP1;NCAPH;ST14;GSTO2;PLCB4;H2AX;PBK;CCDC28B;ZNF112;DNAJC15",""
3223,-0.249069644834293,0.970894247060235,0.25745498990086,1.14128991235409,21,21,"APOC1;MRC1;APIP;SRD5A1;RTN1;GOLM1;ASCL2;SELENOP;KRT19;CCNG2;TEAD2;KTN1;GMFG;SUZ12;C1QA;SPP1;XIAP;VCAN;LRFN3;FBXL4;THAP9-AS1",""
3224,-2.91094553108503,0.756074170227054,0.300023116005928,1.19551248860016,21,21,"PROX1;NAT2;FUT4;RFTN1;KDM4C;PCMTD2;CXCL2;NNMT;HSPB1;TRPM4;NMNAT3;NRIP1;SCRN3;RCN2;UGT8;IGKV4-1;GPD1L;SLC26A2;ATXN7L1;ZC3HAV1;NIPAL2",""
3225,-0.163499313571882,0.983016056891138,0.27657482169406,0.866587271106399,21,21,"HUNK;NT5E;MT1H;AK1;SLC13A2;SPARC;COL5A2;CYBA;CLDN3;TACC1;VPS35L;SLC67A1;TOP1;MTMR12;SPAG1;CYP3A5;CAMKK2;WWTR1;ATG4C;LTF;PAQR8",""
3226,-1.6192865451771,0.829519399967696,0.266534541454619,0.998646174111278,21,21,"RNF186;DNAJC12;COTL1;KITLG;KLHL5;TM9SF3;NEBL;FSTL1;LGALS1;F2RL1;CRAT;TPP1;TAOK1;ERN2;HNRNPA2B1;CHN2;FAM83H;VCAN;OTUD1;CREM;SRD5A3",""
3227,-1.9609605470776,0.820270557381809,0.296907740901299,1.18001727927081,21,21,"TCEA3;EHF;TOX3;IAH1;ALDH1A2;LOXL2;LOC105379173;RNF128;SERPINF1;SH3BP5;OCLN;MYOF;RALGPS1;FNIP2;AEBP1;ST6GALNAC1;ZBTB33;ADIRF;MAP4K1;G2E3;ADORA2B",""
3228,-0.591449041290776,0.933918416897982,0.296319788613526,0.824884459233123,21,21,"ZG16B;CRYZL2P;CTSK;STOM;NOX4;PDGFRA;GDF15;TCEAL9;JCHAIN;MTUS1;AURKB;NOTCH2NLA;CASP8;BBLN;AKR1C1;CTHRC1;SNRNP25;NPNT;NF2;FZD8;FOXA2",""
3229,-2.44833699094126,0.749491694861773,0.265636202384515,1.2006155730361,21,21,"PHLDA1;GPX3;MRPS21;TGM2;FGB;ELOVL5;MXRA5;FAM13A;MLPH;CENPA;AOAH;TM9SF3;ZNF432;AHR;PTCH1;COL15A1;CDK13;PDCD6P1;NKX3-2;MYLIP;GALNT12",""
3230,-1.37084562133446,0.872091605487913,0.280247517894935,1.0660243300061,21,21,"PARM1;ID4;MGST1;BUB1B;NOX4;MT1X;GEM;TOX3;PSAT1;ACKR3;CEP44;VPS36;ELMOD2;SMIM19;CBX5;NOX1;RNF114;SMOC2;C2CD4B;EOMES;AP1S2",""
3231,-0.236831515277562,0.968692757453743,0.288905317056639,0.757815474483125,21,21,"PDGFC;SMIM24;RNASE1;LMO7;PARP8;PDGFRA;LOXL2;SERPINB6;IGKC;WDR54;PHF20L1;CD47;LAIR1;PGD;PLAAT3;COL15A1;SEC61A1;CXCL3;SPTY2D1;CEP97;EPHX1",""
3232,-0.524137588226657,0.933965150492787,0.271348583127862,1.1667506900815,21,21,"LGR5;AZGP1;LOXL2;COTL1;STRN3;CDC42;IGKV1OR2-108;PRXL2A;CCN2;BHLHE40;MT-ND6;DUSP6;QNG1;BIRC2;ZCCHC24;IFI6;PUS7;GREM1;DAGLB;GKAP1;RBPMS",""
3233,-0.564227123571795,0.950965526390225,0.284230749717417,1.10621035901535,21,21,"MUC20;DUOXA2;LAPTM5;F12;FGF19;SERPINB6;ISG15;HEPH;ACTG2;DGKH;KIF2C;IGF2BP2;CCR5;RCN2;RASEF;AXIN2;MAPK13;AREG;HYKK;COLCA1;PROCR",""
3234,-1.28670909741506,0.879759167855595,0.292765735654721,0.835599899095537,21,21,"MMP7;COL12A1;ERRFI1;FITM2;CLIP4;MYADM;PRAP1;FOXQ1;SERPINA1;TP53RK;ZNF33A;SNHG12;ZNF22;PTRHD1;CRACR2A;LINC02086;GLG1;ARL4C;ZNF37A;HACE1;PTCH1",""
3235,-1.63024454736975,0.8239921921939,0.30215582059472,1.13900341794307,21,21,"SLC1A1;MMP9;NAP1L1;MAF;STK31;PRR15;CTSK;MSN;COL15A1;HBEGF;ARHGAP18;AGPAT5;C8ORF76;MAGED2;THY1;INHBA;STARD10;CXCL3;DAAM2;MAP3K8;SINHCAF",""
3236,-2.3549297528321,0.784467377104208,0.291863880567584,1.0877120438801,21,21,"GPX3;QPRT;FAM13A;RIDA;PDZK1;HILPDA;IFI6;MGST1;LAPTM4B;SRSF1;RAB11A;KTN1;TP53TG1;ABHD17C;EGR1;LINC02086;ENTPD6;TCEA3;FOXP1-IT1;LIPT2-AS1;GALNT7",""
3237,0.0151399481250218,1.00154120719669,0.267341596340369,1.17050372069593,21,21,"HLA-DMA;PADI2;FXYD3;F2RL1;PKIA;SNHG29;CREB3L1;TMEM54;TRIM29;FGD4;ZBTB41;ZDHHC9;SERBP1;LANCL1;TYROBP;NOX1;MED13;LOC105379173;RRP36;ZDHHC20;LACTB2",""
3238,-1.79129476764995,0.856185755500005,0.272195136871765,0.785138949412821,21,21,"GSPT2;GALNT6;TAP1;FGD4;SELE;GJA1;MXRA5;SLC6A6;CDH17;SINHCAF;LPXN;ZDHHC9;ACTR3;FAM8A1;PLTP;NPNT;CDK8;SRGN;SETD4;MTA2;LAMC2",""
3239,-2.65281583342218,0.747497225166444,0.227526244584769,0.60319756464911,21,21,"NR3C2;CXCL10;PRC1;TGM2;SCUBE3;CCN2;HLA-DPB1;VIL1;TFF1;PDCD4;BIRC5;CHSY1;MTFMT;PLSCR1;PIK3AP1;PCCA;PCM1;GBP1;SERPINF2;SPAST;GINS2",""
3240,-1.63156636306297,0.852966472320864,0.306283574723532,1.16000709589192,21,21,"WWTR1;SORBS2;SLC35A1;PLEKHH1;STK31;SEMA3C;PM20D2;ADGRG1;SET;TMEM30A;MT-ND6;CDKN1A;FSTL3;TIMM17A;TSPAN12;DCN;MAPK13;SLC44A4;ZNF215;EEF1D;RFTN1",""
3241,-1.57240448838155,0.858121686032773,0.287188949198071,1.2006155730361,21,21,"ADAMDEC1;RAB27B;DYNC1LI2;SLC7A7;SPRED1;ALCAM;CMBL;LDHB;MLPH;SRSF1;CADPS2;CD47;LMLN;ERGIC1;GBP1;PCK1;MZT1;TMC5;IL2RA;MTERF1;F2RL1",""
3242,-1.25801662265675,0.866130634779534,0.245367594844072,0.824884459233123,21,21,"IGLJ3;COL8A1;TOX3;ATP2C2;CHST4;ALYREF;SPARC;A2M;JCHAIN;EFEMP2;NAPEPLD;HK2;LY86;LMNA;MAD2L1;RUBCNL;MANSC1;IFIT3;PRR3;SLC6A4;ITGA5",""
3243,-0.589329356653055,0.928991171789757,0.20788577876849,0.474014406142564,21,21,"CCN1;SLC2A3;SGK1;IL13RA1;ISM1;PLS3;GBP3;TSPAN1;SPINK1;SKIL;XYLT1;MYOF;KIF1C;RPF2;AEBP1;IGKV1OR2-108;AVL9;ASPN;NRGN;SMPDL3B;GSTO2",""
3244,-0.965793494976733,0.900942650736701,0.293030516748697,0.936118970556964,21,21,"HSD11B2;IGLV3-25;PRR15L;CCDC14;ST8SIA6-AS1;SERPINB6;AEBP1;TXNIP;TMEM176A;GNL3L;LIF;ETS1;LARP1B;ARMCX6;GASK1B;NEAT1;ARID5B;CCN1;SALL2;SPAST;GSDMB",""
3245,-2.03129206671982,0.814167413263625,0.292878954493904,1.12545932406375,21,21,"PCCA;AKAP12;C11ORF96;LATS2;LINC00920;DPYSL2;MUC1;IFITM1;CXCL2;BATF2;NDRG3;ENTPD6;C8ORF76;ROMO1;H2BC5;GBP3;MLXIP;ADAMTS2;CFAP92;WDFY2;TYMS",""
3246,-1.13584698474216,0.886809866618947,0.286589218101804,0.983419133344095,21,21,"AKAP12;AZGP1;SLC35A1;BCL6;MCC;GAS5;PSAT1;YWHAZ;HEPH;PPIG;AURKB;BTN3A2;MFSD8;TRIM44;CD53;AGR3;TMC4;LYPD8;FBXO2;ZNF43;EPHX1",""
3247,-1.08810231981053,0.898507815377929,0.274325437013639,1.19735217809345,21,21,"XDH;AKAP12;CAPG;TBL1X;ACER2;ITGA6;NQO1;CDK1;IGKV4-1;GAS6;RAB11FIP2;STAG2;EVPL;IP6K2;MFAP2;NOX1;FAM8A1;SLC3A1;PLIN4;COX7B;FAR2",""
3248,-1.74960580449652,0.851060571050662,0.285954102057857,1.00079393337265,21,21,"PPP1R14D;CXCL10;CTSB;FMOD;INSL5;OSBPL8;SCNN1A;ASS1;IGFBP5;GALNT7;SHMT2;NOTCH2NLA;NSD3;BRD3;GNE;HSD11B2;ROCK2;LAPTM4B;TPCN2;SLC16A2;MAD2L1",""
3249,-1.66063421045166,0.855473478259517,0.312662654148179,1.257779831943,21,21,"MMP9;WWTR1;PTP4A1;LSP1P5;CDC25A;HILPDA;CCN1;C9ORF152;ELOVL5;SMC2;SRGAP1;AURKA;RABGGTB;PTP4A2;ANP32E;XDH;H2AX;TCEA3;RXRB;SIGLEC1;MECOM",""
3250,-1.80083928835345,0.838219398139473,0.271132904912479,0.886312682327015,21,21,"CYP3A5;CCL2;CDK1;STAG2;ST6GALNAC5;GPR160;APIP;SERPINB6;DDC;HBEGF;BOK;SH3KBP1;RECQL;NOL11;MAFB;HBA2;PSMF1;SULF1;PBX4;TGIF2;CES3",""
3251,-0.921553814199313,0.911616307855137,0.241683491121317,1.11255270913338,21,21,"S100A8;LOC105379173;HES6;BBIP1;PRKD1;TMEM176A;C11ORF96;LGALS1;FAM13A;DYRK2;LIF;PLAUR;PHYKPL;MRPS26;ANG;MUC1;EIF4EBP1;GSPT2;CACNA2D4;TRAPPC13;TRIP13",""
3252,-1.86183778239657,0.825511863676926,0.244516476154938,0.611481467024809,21,21,"CLU;ADAMDEC1;HNRNPDL;F12;MAPKAPK5;TXNIP;CREB3L1;TDP2;ID1;FZD6;ARRB1;LOC105376805;WDR35;PRXL2B;GNE;EPDR1;CHMP4B;CD163;NIFK-AS1;CALCRL;F3",""
3253,-1.73523691954954,0.850471696051545,0.275005930928799,1.20465163440917,21,21,"AK4;PTPRN2;GJA1;SLC39A10;CDC25A;IL2RG;MUC1;MT1HL1;IGLV@;BATF2;MAP3K12;ITGA2;METRN;ARMCX6;KCTD12;C2CD4A;CHMP5;HLA-DMA;OR7E47P;PCSK1N;FILIP1L",""
3254,-2.92761246161629,0.730416051181078,0.28648179852884,1.11243198415019,21,21,"IGLJ3;PM20D2;LRATD2;IRF1;SLCO5A1;TSPAN1;PMEPA1;TIMP2;SLC40A1;NUFIP2;KDM1B;SNHG19;NR2F2;ITPA;LPP;TIMP3;STXBP3;AQP3;POU5F1P4;MAGI2-AS3;CLDN15",""
3255,-1.52612486576188,0.863254113109132,0.307092469510268,1.13137500593787,21,21,"PARM1;SMOC2;KDELR3;MYO5B;CHST4;PLS3;ARSL;MSN;TOX3;BLVRA;CREBZF;TMEM30B;KAT14;MRPL12;RPS24;CXCL8;ROCK1;TMC5;CELF3;ZFYVE16;C1ORF21",""
3256,-2.73981986534441,0.793570234921205,0.256108620980288,1.11864567645154,21,21,"QPRT;KCNMA1;FXYD3;SLC25A46;PCDHB14;MALL;RTL8C;TAGLN;NNMT;PDK1;C3ORF52;FEN1;NSD3;MAPRE1;HSD11B2;AREG;ASAH1;MATN2;MICA-AS1;EEF1D;ANKRD10",""
